track_name,artist_name,album_name,track_id,preview_url,popularity,release_date,song_url,genres,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Koyi Jo Mila Toh Mujeh Aisa Lagata Tha,Shankar Mahadevan,Breathless,3Uy8cbGXOrZRCR6YGdPBrr,https://p.scdn.co/mp3-preview/03a5f95a0ad3066cffcbc85d2845a7ae7aeb5003?cid=20390ab532e3448ea3f81b92357edf65,43,2003-11-01,https://open.spotify.com/track/3Uy8cbGXOrZRCR6YGdPBrr,['filmi'],0.446,0.794,185720,0.881,0,1,0.317,-5.589,0,0.195,99.858,4,0.0392
Krazzy 4,Vishal Dadlani,Krazzy 4,3KFixiRz4ubJrlteyghlIq,https://p.scdn.co/mp3-preview/fb1f609e8b83ca8adec7db8392b2258ae985068b?cid=20390ab532e3448ea3f81b92357edf65,34,2008-02-28,https://open.spotify.com/track/3KFixiRz4ubJrlteyghlIq,"['desi pop', 'filmi', 'modern bollywood']",0.0878,0.851,184239,0.871,2.45e-06,11,0.323,-7.04,1,0.0512,114.97,4,0.786
Kubool Kar Le,Udit Narayan,Jaan-E-Mann,7kmte4BczYNnWoV66mWKBf,https://p.scdn.co/mp3-preview/58418433cbc8930bd4a21c75dc4b71b1423105a4?cid=20390ab532e3448ea3f81b92357edf65,20,2006-09-08,https://open.spotify.com/track/7kmte4BczYNnWoV66mWKBf,"['chutney', 'filmi']",0.034,0.677,400987,0.906,0.000669,0,0.0448,-9.06,1,0.0911,129.984,4,0.542
Kuch Din,Jubin Nautiyal,Kaabil,2VUJFNXB6dTyWrXlo2rJ26,https://p.scdn.co/mp3-preview/026296828e8bcd99d80014ce67ee0cac2f352389?cid=20390ab532e3448ea3f81b92357edf65,43,2016-12-22,https://open.spotify.com/track/2VUJFNXB6dTyWrXlo2rJ26,"['desi pop', 'filmi', 'hare krishna', 'modern bollywood']",0.17,0.606,288847,0.605,0.000144,5,0.0898,-5.661,1,0.0233,105.986,4,0.281
Kuch Is Tarah,Atif Aslam,Doorie,7MpBCqNHuNc2dgSckXizRo,https://p.scdn.co/mp3-preview/09afe71002c21e3fbc80137c1325e1a68f0076d4?cid=20390ab532e3448ea3f81b92357edf65,58,2006-12-22,https://open.spotify.com/track/7MpBCqNHuNc2dgSckXizRo,"['classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",0.84,0.647,313825,0.495,9.34e-06,5,0.115,-7.189,1,0.0232,96.996,4,0.333
"SHAZAM [Dori Theme] (From ""Genshin Impact 3.0"") - Hardstyle Version",Pharozen,"SHAZAM [Dori Theme] (From ""Genshin Impact 3.0"") [Hardstyle Version]",5G966kRSCnnIe8AcfquUBW,https://p.scdn.co/mp3-preview/c69d1cbccf1d995364ad0b911194bfe67c0584cc?cid=20390ab532e3448ea3f81b92357edf65,39,2022-08-30,https://open.spotify.com/track/5G966kRSCnnIe8AcfquUBW,['anime piano'],0.0351,0.57,109510,0.82,0.341,6,0.0551,-11.789,0,0.054,80.012,4,0.73
Kuch Is Tarah,Atif Aslam,Doorie,7MpBCqNHuNc2dgSckXizRo,https://p.scdn.co/mp3-preview/09afe71002c21e3fbc80137c1325e1a68f0076d4?cid=20390ab532e3448ea3f81b92357edf65,58,2006-12-22,https://open.spotify.com/track/7MpBCqNHuNc2dgSckXizRo,"['classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",0.84,0.647,313825,0.495,9.34e-06,5,0.115,-7.189,1,0.0232,96.996,4,0.333
Kuch Kam,Vishal-Shekhar,Dostana (Original Motion Picture Soundtrack),3FrQDoFoIOFa9e9pH3Wr6F,https://p.scdn.co/mp3-preview/bc8ac069f346e30993bfe0d5ad12af49a9fa6652?cid=20390ab532e3448ea3f81b92357edf65,43,2008-10-08,https://open.spotify.com/track/3FrQDoFoIOFa9e9pH3Wr6F,"['desi pop', 'filmi', 'modern bollywood']",0.575,0.692,341013,0.48,0.00287,7,0.137,-9.919,1,0.0397,144.003,4,0.525
Kuchh Khaas,Mohit Chauhan,Fashion,01npLGQTbZBIHVRcXJbLzR,https://p.scdn.co/mp3-preview/6b96d10231f2e9123f0cc520277b75768774136a?cid=20390ab532e3448ea3f81b92357edf65,64,2008-09-19,https://open.spotify.com/track/01npLGQTbZBIHVRcXJbLzR,"['filmi', 'modern bollywood']",0.687,0.687,296890,0.419,0.00212,9,0.0742,-11.195,0,0.0512,125.008,4,0.555
Kuch Kuch Hota Hai,Jatin-Lalit,Kuch Kuch Hota Hai,4RixtPhUXlci9ad4qIMj23,https://p.scdn.co/mp3-preview/a20ff6072450e5b71b62274be9e32ccfcba7ee0b?cid=20390ab532e3448ea3f81b92357edf65,68,1998-08-13,https://open.spotify.com/track/4RixtPhUXlci9ad4qIMj23,"['afghan pop', 'chutney', 'classic bollywood', 'filmi']",0.602,0.547,297867,0.554,0.000155,7,0.0735,-11.165,1,0.0374,91.386,4,0.848
Kuch Kuch Hota Hai - Sad,Alka Yagnik,Kuch Kuch Hota Hai,20UvuxJ3vf2aDJjaNpgZZt,https://p.scdn.co/mp3-preview/02c995caba7e51da8e0aed91783cfc3a6aa19ff4?cid=20390ab532e3448ea3f81b92357edf65,55,1998-08-13,https://open.spotify.com/track/20UvuxJ3vf2aDJjaNpgZZt,"['filmi', 'hare krishna', 'modern bollywood']",0.707,0.229,87733,0.327,0.0014,7,0.0654,-14.188,1,0.0432,146.384,4,0.122
Kuch To Baaki Hai,Himesh Reshammiya,Milenge Milenge,2HbKJzp8cQ4bp2cAZ5mrM1,https://p.scdn.co/mp3-preview/eccbef5d7b84632dc8b8f061e56330099e1ccda7?cid=20390ab532e3448ea3f81b92357edf65,26,2010-06-11,https://open.spotify.com/track/2HbKJzp8cQ4bp2cAZ5mrM1,"['desi pop', 'filmi', 'modern bollywood']",0.00327,0.591,237187,0.944,0.00516,11,0.173,-6.4,1,0.0392,127.972,4,0.932
"Kuch To Hai (From ""Do Lafzon Ki Kahani"")",Armaan Malik,2016 Shinning Star - Armaan Malik,4Itl3EiMmB9S4VNiRQTHHz,https://p.scdn.co/mp3-preview/6fe65f88f50f76ed187df0822be9e78fa8208fd5?cid=20390ab532e3448ea3f81b92357edf65,58,2016-12-30,https://open.spotify.com/track/4Itl3EiMmB9S4VNiRQTHHz,"['desi pop', 'filmi', 'modern bollywood']",0.793,0.487,248105,0.321,0.000242,4,0.166,-10.915,0,0.0261,95.001,4,0.202
Kuch To Hua Hai,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),0Kd2IhGYGYrOATgOOnDBzI,https://p.scdn.co/mp3-preview/a4a1e7942bd305ce98fe8489813d0a50d5c6fc03?cid=20390ab532e3448ea3f81b92357edf65,57,2003-09-20,https://open.spotify.com/track/0Kd2IhGYGYrOATgOOnDBzI,"['filmi', 'modern bollywood']",0.128,0.674,319560,0.661,2.03e-05,7,0.283,-7.973,1,0.0618,95.967,4,0.458
Kuch To Hua Hai,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),0Kd2IhGYGYrOATgOOnDBzI,https://p.scdn.co/mp3-preview/a4a1e7942bd305ce98fe8489813d0a50d5c6fc03?cid=20390ab532e3448ea3f81b92357edf65,57,2003-09-20,https://open.spotify.com/track/0Kd2IhGYGYrOATgOOnDBzI,"['filmi', 'modern bollywood']",0.128,0.674,319560,0.661,2.03e-05,7,0.283,-7.973,1,0.0618,95.967,4,0.458
Kuchh Khaas,Mohit Chauhan,Fashion,01npLGQTbZBIHVRcXJbLzR,https://p.scdn.co/mp3-preview/6b96d10231f2e9123f0cc520277b75768774136a?cid=20390ab532e3448ea3f81b92357edf65,64,2008-09-19,https://open.spotify.com/track/01npLGQTbZBIHVRcXJbLzR,"['filmi', 'modern bollywood']",0.687,0.687,296890,0.419,0.00212,9,0.0742,-11.195,0,0.0512,125.008,4,0.555
Kudi Gujarat Di (From Sweetiee Weds Nri),Jasbir Jassi,Kudi Gujarat Di (From Sweetiee Weds Nri),3aGHLCwTtXX1i7eOrShltW,https://p.scdn.co/mp3-preview/8b7918ec764650a51898289ced955ed2d1b2a1c2?cid=20390ab532e3448ea3f81b92357edf65,49,2017-05-19,https://open.spotify.com/track/3aGHLCwTtXX1i7eOrShltW,['modern bollywood'],0.338,0.711,222261,0.961,1.57e-05,9,0.503,-1.563,1,0.0413,100.024,4,0.494
"Kudi Nu Nachne De (From ""Angrezi Medium"")",Vishal Dadlani,"Kudi Nu Nachne De (From ""Angrezi Medium"")",4YIhJmihoXwjtbY4vsV9Nh,https://p.scdn.co/mp3-preview/b2bf65ca363fa56334e6e4e81aa4d953f0a7837a?cid=20390ab532e3448ea3f81b92357edf65,68,2020-03-04,https://open.spotify.com/track/4YIhJmihoXwjtbY4vsV9Nh,"['desi pop', 'filmi', 'modern bollywood']",0.175,0.834,172382,0.688,0,9,0.174,-7.494,1,0.0653,117.949,4,0.876
Kudi Pataka Driver,Mika Singh,Challo Driver,79hDQ2IrrmbCM5lhDknavj,https://p.scdn.co/mp3-preview/c39d971f5ddf9e141fd03066b80fd523e45b5985?cid=20390ab532e3448ea3f81b92357edf65,2,2012-07-12,https://open.spotify.com/track/79hDQ2IrrmbCM5lhDknavj,"['desi pop', 'filmi', 'modern bollywood']",0.0932,0.959,208554,0.862,0.0197,2,0.0284,-2.237,0,0.0743,121.025,4,0.953
Buttercup,Kid Travis,Buttercup,7oiGzkDfrxvgV1z1mP5muH,https://p.scdn.co/mp3-preview/ffab1f6d5be58b8d24aaf756bb3cd0ab67229c06?cid=20390ab532e3448ea3f81b92357edf65,55,2023-02-10,https://open.spotify.com/track/7oiGzkDfrxvgV1z1mP5muH,[],0.0615,0.855,209280,0.652,0.0103,11,0.0748,-7.768,0,0.0574,125.031,4,0.827
Kudiya Shehar Diyan,Daler Mehndi,"Kudiya Shehar Diyan (From ""Poster Boys"")",1jzU3s8BjdfEcivXuBbek7,https://p.scdn.co/mp3-preview/3d6290810c187f2366bc8648d5b649eed1c53c4b?cid=20390ab532e3448ea3f81b92357edf65,31,2017-08-11,https://open.spotify.com/track/1jzU3s8BjdfEcivXuBbek7,"['bhangra', 'filmi', 'modern bollywood']",0.0798,0.708,212396,0.937,0,11,0.366,-3.795,0,0.16,141.994,4,0.689
"Kudiyan Shehar Diyan-Na Na Na Re (From ""T-Series Mixtape Punjabi"")",Daler Mehndi,"Kudiyan Shehar Diyan-Na Na Na Re (From ""T-Series Mixtape Punjabi"")",12Xzqmo4Llul22xTbz1jhm,https://p.scdn.co/mp3-preview/d1348a1ba7f69014ba9fedfc09e73118ce164b07?cid=20390ab532e3448ea3f81b92357edf65,32,2017-12-30,https://open.spotify.com/track/12Xzqmo4Llul22xTbz1jhm,"['bhangra', 'filmi', 'modern bollywood']",0.064,0.778,240617,0.81,1.15e-06,0,0.104,-5.889,0,0.115,141.968,4,0.723
Kudiye Di Kurti,Sonu Nigam,Ishkq In Paris,5hxgKnVijl7YhUG3JqLzr0,https://p.scdn.co/mp3-preview/1f861caf7cee85d63e5fc271fd4d7ea7298c8a94?cid=20390ab532e3448ea3f81b92357edf65,15,2012-09-15,https://open.spotify.com/track/5hxgKnVijl7YhUG3JqLzr0,"['filmi', 'modern bollywood']",0.115,0.66,279390,0.92,3.35e-06,10,0.217,-4.679,0,0.122,99.994,4,0.791
"Kudiyee Ni Teri (From ""Selfiee"")",Tanishk Bagchi,"Kudiyee Ni Teri (From ""Selfiee"")",2oiyY0zqdsUs7JktrdJKrn,https://p.scdn.co/mp3-preview/bcaff26318311b7f9ca2401509482268ef6a16a8?cid=20390ab532e3448ea3f81b92357edf65,65,2023-02-09,https://open.spotify.com/track/2oiyY0zqdsUs7JktrdJKrn,"['desi pop', 'filmi', 'modern bollywood']",0.0192,0.778,209138,0.583,0,6,0.101,-6.895,0,0.2,86.995,4,0.52
"Kukkad (From ""Student of the Year"") - DJ Savyo / Ribin Remix",Vishal-Shekhar,Student of the Year Remixes,3fz0RPu3l4ghxEEc1fmjgL,https://p.scdn.co/mp3-preview/b741d2b5a2d99fb3525f52ae389e41a8386bc229?cid=20390ab532e3448ea3f81b92357edf65,18,2012-08-31,https://open.spotify.com/track/3fz0RPu3l4ghxEEc1fmjgL,"['desi pop', 'filmi', 'modern bollywood']",0.00199,0.698,306293,0.793,6.62e-06,11,0.0747,-5.594,0,0.0822,133.947,4,0.605
Kun Faya Kun,A.R. Rahman,Rockstar,7F8RNvTQlvbeBLeenycvN6,https://p.scdn.co/mp3-preview/b360644d52e45bc64340b5e3e7885a67c9801631?cid=20390ab532e3448ea3f81b92357edf65,70,2011-10-01,https://open.spotify.com/track/7F8RNvTQlvbeBLeenycvN6,['filmi'],0.679,0.362,470500,0.378,0,1,0.091,-11.008,1,0.0329,87.549,4,0.575
Kundalini Energy,Samantha Leah,Kundalini Energy,4uJ4HPqlM0B4HdSbdcap1V,https://p.scdn.co/mp3-preview/e42f68c826334cd08eb991b58febb81987b0938c?cid=20390ab532e3448ea3f81b92357edf65,43,2022-10-27,https://open.spotify.com/track/4uJ4HPqlM0B4HdSbdcap1V,['high vibe'],0.0259,0.662,127158,0.558,0.000625,3,0.282,-7.338,0,0.0335,95.068,4,0.24
Kunwara,Salim Merchant,Jodi Breakers,79689GrtUdss4G1kewq1Kh,https://p.scdn.co/mp3-preview/09ba38b7169ba442371cfd7c0adcd8b5ed7d457e?cid=20390ab532e3448ea3f81b92357edf65,24,2012-01-18,https://open.spotify.com/track/79689GrtUdss4G1kewq1Kh,['modern bollywood'],0.146,0.701,262478,0.854,0.00101,10,0.587,-7.112,1,0.0415,147.952,4,0.734
Kurbaan Hua,Salim–Sulaiman,Kurbaan (Original Motion Picture Soundtrack),1PH0yXNGtSZbL2eufpgFJ4,https://p.scdn.co/mp3-preview/f72c29482ccc2ce66295a402257d5d3ab8b55885?cid=20390ab532e3448ea3f81b92357edf65,51,2009-10-15,https://open.spotify.com/track/1PH0yXNGtSZbL2eufpgFJ4,"['filmi', 'indian folk', 'modern bollywood']",0.022,0.54,259360,0.718,0.000119,2,0.248,-6.169,0,0.0429,166.003,4,0.526
"Kusu Kusu (From ""Satyameva Jayate 2"")",Tanishk Bagchi,"Kusu Kusu (From ""Satyameva Jayate 2"")",6G699QfN1BWYWXfiblH51F,https://p.scdn.co/mp3-preview/b766b0f524146a556d5d7d41e780093a5e01d04f?cid=20390ab532e3448ea3f81b92357edf65,73,2021-11-10,https://open.spotify.com/track/6G699QfN1BWYWXfiblH51F,"['desi pop', 'filmi', 'modern bollywood']",0.0137,0.742,195616,0.911,0.00081,8,0.0593,-2.812,1,0.0572,101.0,4,0.78
"Kya (From ""Crook"")",Pritam,#Hashmania (Emraan Hashmi's Biggest Hits!),6hpDrvDa1RTpCIjoCEkwFd,https://p.scdn.co/mp3-preview/99991518cb9eae7d93d6c6d928c4162c8ef7ccd8?cid=20390ab532e3448ea3f81b92357edf65,17,2015-05-07,https://open.spotify.com/track/6hpDrvDa1RTpCIjoCEkwFd,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",0.252,0.705,229800,0.694,0,5,0.332,-6.55,0,0.0719,95.995,4,0.802
Kya Baat Ay,Harrdy Sandhu,Kya Baat Ay,1ZaeaGLhFSckG8sv1y7AWk,https://p.scdn.co/mp3-preview/91cf7ce7ece04b72380ec8749e2889ef6bbeeba1?cid=20390ab532e3448ea3f81b92357edf65,73,2018-09-24,https://open.spotify.com/track/1ZaeaGLhFSckG8sv1y7AWk,"['desi pop', 'filmi', 'punjabi pop']",0.632,0.849,179444,0.592,2.39e-06,6,0.108,-4.309,0,0.102,89.966,4,0.652
"Kya Dekhte Ho - From ""Qurbani""",Asha Bhosle,Qurbani,54R9VtxNwxqVTX1rQAmQt9,https://p.scdn.co/mp3-preview/6d68c36ed97c0c23d84b98688fadef65a924d5b2?cid=20390ab532e3448ea3f81b92357edf65,48,1980-01-01,https://open.spotify.com/track/54R9VtxNwxqVTX1rQAmQt9,"['chutney', 'classic bollywood', 'filmi']",0.82,0.345,277933,0.402,0.000361,4,0.0909,-9.44,0,0.0302,148.295,3,0.545
"Kya Hua Tera Vada (From ""Hum Kisise Kum Naheen"")",Sushma Shrestha,Memoirically - Mohammed Rafi,4j6c1euXhEl6y7HXObCV3s,https://p.scdn.co/mp3-preview/5ccab944d7533adf6a848d5c494c3c9c6288c70c?cid=20390ab532e3448ea3f81b92357edf65,48,2018-04-24,https://open.spotify.com/track/4j6c1euXhEl6y7HXObCV3s,['filmi'],0.209,0.41,257985,0.583,3.54e-06,5,0.111,-5.7,1,0.0304,99.175,4,0.767
"Kya Hua Tera Vada (From ""Hum Kisise Kum Naheen"")",Sushma Shrestha,Memoirically - Mohammed Rafi,4j6c1euXhEl6y7HXObCV3s,https://p.scdn.co/mp3-preview/5ccab944d7533adf6a848d5c494c3c9c6288c70c?cid=20390ab532e3448ea3f81b92357edf65,48,2018-04-24,https://open.spotify.com/track/4j6c1euXhEl6y7HXObCV3s,['filmi'],0.209,0.41,257985,0.583,3.54e-06,5,0.111,-5.7,1,0.0304,99.175,4,0.767
Kya Karoon?,Shankar-Ehsaan-Loy,Wake Up Sid (Original Motion Picture Soundtrack),4Yp8zw7b35bheMVTp39o5O,https://p.scdn.co/mp3-preview/023010407fa799935cf640d2042ea2221ba295aa?cid=20390ab532e3448ea3f81b92357edf65,60,2009-08-21,https://open.spotify.com/track/4Yp8zw7b35bheMVTp39o5O,"['filmi', 'modern bollywood']",0.611,0.594,236160,0.548,0.00146,9,0.117,-7.588,0,0.0267,98.014,4,0.374
"Kya Karoon? (From ""Wake Up Sid "")",Shankar-Ehsaan-Loy,Best of SEL,1FRcg84SSGxJTsIR16z4AU,https://p.scdn.co/mp3-preview/023010407fa799935cf640d2042ea2221ba295aa?cid=20390ab532e3448ea3f81b92357edf65,47,2010-08-27,https://open.spotify.com/track/1FRcg84SSGxJTsIR16z4AU,"['filmi', 'modern bollywood']",0.611,0.594,236160,0.548,0.00146,9,0.117,-7.588,0,0.0267,98.014,4,0.374
Kya Khoob Lagti Ho,Mukesh,Dharmatma (Original Motion Picture Soundtrack),7hpH1Ijoygw5J5XUfVS9hh,https://p.scdn.co/mp3-preview/739fc1338ba19006665c6da4493680d07d46e1ef?cid=20390ab532e3448ea3f81b92357edf65,44,1975-12-01,https://open.spotify.com/track/7hpH1Ijoygw5J5XUfVS9hh,"['classic bollywood', 'filmi']",0.719,0.429,239133,0.644,6.66e-05,6,0.383,-9.102,1,0.0383,132.207,4,0.657
Kya Loge Tum,B Praak,B Praak Top 10 Hits,1LHuEVoirAxgNBrEX6Q8RT,https://p.scdn.co/mp3-preview/4ede799092da5f8f08e4a79031d70e34b2abbad9?cid=20390ab532e3448ea3f81b92357edf65,0,2023-06-02,https://open.spotify.com/track/1LHuEVoirAxgNBrEX6Q8RT,"['desi pop', 'filmi', 'punjabi pop']",0.195,0.738,233684,0.74,0,2,0.125,-4.017,1,0.0529,113.801,3,0.653
Kya Mil Gaya Hay Kya Kho Gaya,Lata Mangeshkar,Sasural (Original Motion Picture Soundtrack),7zohbS0cpjIHR0qWhgEAyN,https://p.scdn.co/mp3-preview/96a879bb0e0db97f8650c5989035e4f5d4f0c463?cid=20390ab532e3448ea3f81b92357edf65,6,1960-12-01,https://open.spotify.com/track/7zohbS0cpjIHR0qWhgEAyN,"['classic bollywood', 'filmi', 'lata']",0.828,0.472,209267,0.559,0,9,0.413,-14.104,0,0.0591,101.145,4,0.898
"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",KK,Evergreen Hits Of K.K.,7fW9J3EpVWVN1ouv0slAs0,https://p.scdn.co/mp3-preview/ab3198d66b06326c275b5aaaa43fed8c41f4e1cc?cid=20390ab532e3448ea3f81b92357edf65,71,2022-06-01,https://open.spotify.com/track/7fW9J3EpVWVN1ouv0slAs0,"['desi pop', 'filmi', 'modern bollywood']",0.431,0.644,266653,0.818,2.62e-05,6,0.0806,-5.924,0,0.0549,118.477,4,0.789
Kya Raaz Hai,Shreya Ghoshal,Raaz 3,05iO7yR86nrr0chlu2J2NK,https://p.scdn.co/mp3-preview/330a0277481042fbc02ad2a554fa7b878642f0d8?cid=20390ab532e3448ea3f81b92357edf65,35,2012-08-03,https://open.spotify.com/track/05iO7yR86nrr0chlu2J2NK,"['desi pop', 'filmi', 'modern bollywood']",0.183,0.69,228477,0.798,0,9,0.0939,-4.776,1,0.0442,110.047,4,0.515
Kya Tujhe Ab Ye Dil Bataye,Falak Shabbir,Sanam Re,2bzgUZjCj2opToH4ilP7W0,https://p.scdn.co/mp3-preview/e98d7f696fdd019b8d1cc9e58e7472a4b8a6d826?cid=20390ab532e3448ea3f81b92357edf65,56,2016-01-04,https://open.spotify.com/track/2bzgUZjCj2opToH4ilP7W0,"['classic pakistani pop', 'desi pop', 'pakistani pop', 'sufi']",0.603,0.538,336630,0.383,2.14e-05,4,0.116,-9.899,0,0.0273,133.983,3,0.286
"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",KK,Evergreen Hits Of K.K.,7fW9J3EpVWVN1ouv0slAs0,https://p.scdn.co/mp3-preview/ab3198d66b06326c275b5aaaa43fed8c41f4e1cc?cid=20390ab532e3448ea3f81b92357edf65,71,2022-06-01,https://open.spotify.com/track/7fW9J3EpVWVN1ouv0slAs0,"['desi pop', 'filmi', 'modern bollywood']",0.431,0.644,266653,0.818,2.62e-05,6,0.0806,-5.924,0,0.0549,118.477,4,0.789
Kyaa Baat Haii 2.0,Harrdy Sandhu,"Kyaa Baat Haii 2.0 (From ""Govinda Naam Mera"")",3SxOgJihDKlbZ9C1OvLgNs,https://p.scdn.co/mp3-preview/24ab0f2fc0b74945ff542a4b62e5ab35d7b9940a?cid=20390ab532e3448ea3f81b92357edf65,71,2022-12-05,https://open.spotify.com/track/3SxOgJihDKlbZ9C1OvLgNs,"['desi pop', 'filmi', 'punjabi pop']",0.136,0.801,176170,0.734,0,6,0.122,-4.323,0,0.157,93.951,4,0.427
Kyon,Pritam,Barfi! (Original Motion Picture Soundtrack),1sYC1fG7s4p0pTykrJqmgW,https://p.scdn.co/mp3-preview/b82549e2958e65c18980cd53423936170c7db20a?cid=20390ab532e3448ea3f81b92357edf65,64,2012-06-24,https://open.spotify.com/track/1sYC1fG7s4p0pTykrJqmgW,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",0.636,0.726,266053,0.664,0,2,0.0964,-6.674,1,0.0331,121.922,4,0.831
It's You (Duet With IU) (Bonus Track),Sung Si Kyung,First Time,1Vas1iVIYY5TR9RlvyOab0,https://p.scdn.co/mp3-preview/ef1daa5d5822a2460e2b36fe2f315f7f132a368f?cid=20390ab532e3448ea3f81b92357edf65,36,2011-09-15,https://open.spotify.com/track/1Vas1iVIYY5TR9RlvyOab0,['korean pop'],0.645,0.258,274097,0.56,0,0,0.154,-4.512,1,0.0335,199.388,4,0.137
"Adhura Lafz (From ""Baazaar"")",Sohail Sen,"Adhura Lafz (From ""Baazaar"") - Single",3hvSB7NqAVUPKAdN78gVPR,https://p.scdn.co/mp3-preview/3299a6afa9313f8925427ddb52218afbbea061b1?cid=20390ab532e3448ea3f81b92357edf65,25,2018-10-10,https://open.spotify.com/track/3hvSB7NqAVUPKAdN78gVPR,"['filmi', 'modern bollywood']",0.446,0.543,260111,0.821,0,0,0.0916,-5.888,1,0.0829,79.163,4,0.601
Laali Laali - Tamil,Ghibran,Theeran Adhigaaram Ondru,1DVzoi8VvpTDVg4Knd1IQs,https://p.scdn.co/mp3-preview/8b6ee257ccd44d798ede19616874a45ac95f1b37?cid=20390ab532e3448ea3f81b92357edf65,59,2017-10-28,https://open.spotify.com/track/1DVzoi8VvpTDVg4Knd1IQs,"['filmi', 'tamil pop']",0.738,0.72,231500,0.62,9.93e-05,7,0.155,-8.439,1,0.0284,124.434,3,0.258
Laagi Na Choote,Arijit Singh,A Gentleman,4x1ytzl1fpeWpmuRZHGnDu,https://p.scdn.co/mp3-preview/2dcd2400c7efad58509412041c10ce8b4a412652?cid=20390ab532e3448ea3f81b92357edf65,45,2017-08-17,https://open.spotify.com/track/4x1ytzl1fpeWpmuRZHGnDu,"['desi pop', 'filmi', 'modern bollywood']",0.693,0.646,209828,0.536,2.55e-05,9,0.11,-9.157,1,0.0318,119.979,4,0.112
Sharam Laaj,Dhanpal Shah,Sharam Laaj,5X1hvbx4hnhWGBZpsFcF59,https://p.scdn.co/mp3-preview/cc8dc61407539d5390db22130ff02191f4c6722a?cid=20390ab532e3448ea3f81b92357edf65,0,2023-04-16,https://open.spotify.com/track/5X1hvbx4hnhWGBZpsFcF59,[],0.575,0.829,308793,0.735,1.48e-06,6,0.172,-6.599,0,0.0688,115.936,4,0.86
Laakh Duniya Kahe,Ram Sampath,Talaash,4fel98bsrJGMzl5ZhWZ8O3,https://p.scdn.co/mp3-preview/240ce2b55b4a9357b270478eb7522c979a0f04bc?cid=20390ab532e3448ea3f81b92357edf65,40,2012-10-18,https://open.spotify.com/track/4fel98bsrJGMzl5ZhWZ8O3,"['filmi', 'modern bollywood']",0.702,0.186,363516,0.312,0.000284,9,0.102,-9.15,1,0.0336,59.89,4,0.153
Laal Dupatta,Udit Narayan,Mujhse Shaadi Karogi,2zGaY3iWYTHjgpSLC0wqdx,https://p.scdn.co/mp3-preview/70eba4a805f4d17c05e4b3b6b12dd142fd4aa07a?cid=20390ab532e3448ea3f81b92357edf65,56,2004-05-31,https://open.spotify.com/track/2zGaY3iWYTHjgpSLC0wqdx,"['chutney', 'filmi']",0.292,0.721,314413,0.723,0,7,0.0678,-6.697,1,0.0823,81.995,4,0.853
Laal Ishq,Rahat Fateh Ali Khan,Best of Rahat Fateh Ali Khan,0cziYRY1DLY5aaLpz4zc2x,https://p.scdn.co/mp3-preview/54a7b0e0ae65ab53703ae467cf942b9c3bde48a9?cid=20390ab532e3448ea3f81b92357edf65,46,2017-10-30,https://open.spotify.com/track/0cziYRY1DLY5aaLpz4zc2x,"['classic pakistani pop', 'filmi', 'modern bollywood', 'qawwali', 'sufi']",0.786,0.322,362775,0.335,0,8,0.615,-14.48,0,0.0657,90.561,4,0.36
Labon Ka Karobaar,Vishal-Shekhar,Befikre,0EaTPP6lg928cnd90XshCx,https://p.scdn.co/mp3-preview/1d2f7f4d403e8324edefffd61b24317b988ccd87?cid=20390ab532e3448ea3f81b92357edf65,40,2016-12-01,https://open.spotify.com/track/0EaTPP6lg928cnd90XshCx,"['desi pop', 'filmi', 'modern bollywood']",0.0724,0.599,235603,0.731,3.1e-05,9,0.209,-4.672,1,0.0342,119.983,4,0.525
Labon Ko,Pritam,Bhool Bhulaiyaa,5WncH5iZ5GFlnXm7jKEXVP,https://p.scdn.co/mp3-preview/84c5f0f5c731d46d6cb248188abfd0609236dbad?cid=20390ab532e3448ea3f81b92357edf65,71,2007-09-05,https://open.spotify.com/track/5WncH5iZ5GFlnXm7jKEXVP,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",0.329,0.63,341028,0.837,0.00271,9,0.159,-4.635,0,0.0387,107.997,4,0.473
Ladi Re Ladi Tujhse Aankh Jo Ladi,Jagjit Kaur,Shola Aur Shabnam (Original Motion Picture Soundtrack),4KzCWW9auBOw46GBw97LJm,https://p.scdn.co/mp3-preview/00fc4131d8518a37cb9461e10bd883ac76cea975?cid=20390ab532e3448ea3f81b92357edf65,0,1961-12-01,https://open.spotify.com/track/4KzCWW9auBOw46GBw97LJm,"['classic bollywood', 'filmi', 'ghazal']",0.974,0.517,186533,0.303,0.69,11,0.273,-14.575,0,0.0726,96.415,4,0.801
